Datetime,Close,High,Low,Open,Volume,Ticker,Return,SMA_5,SMA_10,Volatility,Target
2025-05-07 16:00:00+00:00,195.09500122070312,195.27999877929688,194.5500030517578,195.10000610351562,1580886,AAPL,-5.1226298940609816e-05,194.6731384277344,196.5940689086914,0.0061181430071203975,0
2025-05-07 16:15:00+00:00,194.8699951171875,195.3699951171875,194.50999450683594,195.0800018310547,1601191,AAPL,-0.0011533155750160784,194.7661376953125,196.30056915283203,0.006108676922147182,1
2025-05-07 16:30:00+00:00,195.52999877929688,195.5500030517578,194.5749969482422,194.85000610351562,1647105,AAPL,0.0033868921775899175,195.0019989013672,195.94656829833986,0.005740925205680913,1
2025-05-07 16:45:00+00:00,195.62100219726562,195.77999877929688,195.25999450683594,195.51849365234375,862319,AAPL,0.000465419212074325,195.24419860839845,195.5866683959961,0.005727520648767727,0
2025-05-07 17:00:00+00:00,195.57009887695312,195.75999450683594,195.2100067138672,195.61500549316406,766116,AAPL,-0.0002602139838807638,195.33721923828125,195.2426788330078,0.005744585966719967,0
2025-05-07 17:15:00+00:00,195.3000030517578,195.6497039794922,195.0500030517578,195.5998992919922,774345,AAPL,-0.0013810691243002493,195.3782196044922,195.0256790161133,0.0053431891552277785,0
2025-05-07 17:30:00+00:00,194.63999938964844,195.36000061035156,194.5,195.32000732421875,1004193,AAPL,-0.003379434981035101,195.33222045898438,195.04917907714844,0.002087428985433946,1
2025-05-07 17:45:00+00:00,194.66000366210938,195.11000061035156,194.22999572753906,194.64999389648438,1335718,AAPL,0.00010277575279316054,195.15822143554686,195.08011016845703,0.0020827421883370316,0
2025-05-07 18:00:00+00:00,193.72999572753906,195.1300048828125,193.3000030517578,194.61500549316406,1669174,AAPL,-0.004777601546667065,194.78002014160157,195.012109375,0.0025996955091350743,1
2025-05-07 18:15:00+00:00,194.00999450683594,194.30999755859375,193.4600067138672,193.6999969482422,1104302,AAPL,0.0014453042144835226,194.46799926757814,194.9026092529297,0.0023142609843816706,1
2025-05-07 18:30:00+00:00,194.86000061035156,195.22999572753906,193.83140563964844,193.9969940185547,1183722,AAPL,0.004381249046866431,194.37999877929687,194.87910919189454,0.002796760677958937,1
2025-05-07 18:45:00+00:00,195.44000244140625,195.7100067138672,194.0399932861328,194.8800048828125,1419779,AAPL,0.0029765053332544422,194.53999938964844,194.9361099243164,0.0029285398622152575,0
2025-05-07 19:00:00+00:00,195.10800170898438,195.44500732421875,194.72999572753906,195.44000244140625,1083065,AAPL,-0.0016987347946918474,194.62959899902344,194.89391021728517,0.0027693947778830736,0
2025-05-07 19:15:00+00:00,194.32000732421875,195.24960327148438,194.1199951171875,195.10000610351562,1199848,AAPL,-0.004038759957887161,194.7476013183594,194.76381072998046,0.003003278454478741,1
2025-05-07 19:30:00+00:00,196.2050018310547,197.4698944091797,194.2899932861328,194.33999633789062,2415039,AAPL,0.00970046539618985,195.1866027832031,194.82730102539062,0.004453397686502366,1
2025-05-07 19:45:00+00:00,196.25,196.75999450683594,195.0500030517578,196.22000122070312,3884664,AAPL,0.00022934261881890627,195.4646026611328,194.92230072021485,0.004413463022189521,1
2025-05-08 13:30:00+00:00,196.6497039794922,198.1300048828125,196.25999450683594,197.74000549316406,4180973,AAPL,0.0020367081757564076,195.70654296875,195.1232711791992,0.0042130707773137,0
2025-05-08 13:45:00+00:00,196.14999389648438,196.86000061035156,196.0821075439453,196.58999633789062,1650963,AAPL,-0.0025411179009957596,195.91494140625,195.27227020263672,0.004358568624478891,0
2025-05-08 14:00:00+00:00,194.9010009765625,196.30999755859375,194.67959594726562,196.14999389648438,2621970,AAPL,-0.006367539937732647,196.03114013671876,195.38937072753907,0.0046054814638341315,1
2025-05-08 14:15:00+00:00,195.82000732421875,195.94000244140625,194.8000030517578,194.88999938964844,1995793,AAPL,0.0047152469358879845,195.95414123535156,195.57037200927735,0.004783825578744328,1
